"","row_num","sentiment","textOriginal"
"158",266,1,"Mata Najwa =mata Kadrun.. Acara  sdh tdk rasional..hanya alat politik buat grombilqn kadrun aja mata Najwa."
"159",267,0,"Mba jgn panas panasi situasi"
"160",268,1,"Mba Najwa juga hrs tampilkan sisi baik nya, jng cuma liat dr satu sisi saja"
"161",269,-1,"Mba najwa sihab..pura2 bodoh..dan pura2 lupa..biar rating nya naik...apa aja boleh..yg penting cuan.."
"162",271,-1,"Mbak Nahwa Shihab luar biada berani. Berkat Mata Najwa maka rakyat  jadi tau segala sesuatu yag selama ini tidak diketahui. Mudah2 an Mbak Najwa dilindungi Allah Subhanahu wata'ala dari orang2 yang gelisah karena hal ini."
"163",273,1,"Mbak Nana luar biasa berani. Yang penting luruskan hati dan niat ya Mbak"
"164",274,-2,"Mbak Nana mulai ngomporin biar pengusaha saling jegal dan pemrintah diadudomba, jgn lah terlalu curiga HGU  akan balik kepemerintahan lo"
"165",275,-1,"Mbak nana.. Itu tenaga kerjanya dari mana yaa... Untuk tenaga kerja butuh kasar maupun kepala2nya.... Karna di wilayah kami bnyak dr luar... Kerjaan sama, bayaran beda,status jabatan beda"
"166",276,0,"Mbak..tolong dong sesama orang indo juga sbg muslim.
Tolong cek akun yt yohanes liong.
Semua konten berisi ujar kebencian yg merujuk pd adu domba ttg islam.
Akun nya gak bisa di laporin ke pihak yt karena cheat tertentu..tolong"
"167",278,-3,"Membangun calon ibu.kota baru itu kan perlu dana besar...KL ujung2x msh hutang..ngapai bangun ibu kota baru..mending buat rakyat yg LG Kris ekoni yg LG hancur skg ini..apa beda ibu.kota baru dan yg lama..alasanx karna banjir JKT..di Kalimantan juga tempat banjir.."
"168",279,3,"Membuat ibukota baru ,tapi jangan ada perantau  disana dan perusahaan  bekerja untuk mengadu nasib?, membuka lahan baru?,kecuali dizona pembebasan ibukota baru? ,kecuali untuk warganya asli disana?"
"169",280,2,"Menarik. Bermutu. Tugasan wartawan bijaksana"
"170",282,-1,"MERASA KAN ENAAK APA SUSAH BROO  😂😂😂😂😂😂😂"
"171",283,-4,"Mereka kan jauh sebelum ada rencana bwt ibu kota baru memenang sdh dsn. Mau mereka dpt cuan atw tdk itu sdh bicara masalah bisnis yg gk sepantasnya org2 kepo.. Karena mau siapapun pemilik lahannya pst pemerintah ganti untung... Dan itu sdh ada di anggaran pst.

Hrsnya mbk najwa lebih tajam ke mslh knp hrs dsn lokasinya, kan banyak lokasi yg lebih datar tanahnya, lebih keras. airnya melimpah dan gak ada tambang2 atw pabrik2 yg hrs digusur ..  Krn kl daerahnya tanahnya keras dan air melimpah dan gak ada tambang2 atw pabrik2 yg hrs digusur kan lebih hemat biaya. Hrsnya ke arah sana yg lebih tajam. Jgn ngurus2 org2 yg terima keuntungan dr ganti rugi lahan.

Jgn juga mbk najwa giring2 opini UNTUK SIAPA IBU KOTA BARU DIBUAT. Karena dlm hal ganti rugi atw ganti untung itu gak ada kerugian negara... Karena semua sudah ada anggaranya. Statemen presiden itu dong yg hrs di kritisi atw dibantah.

Kami masyarakat ini mbk Najwa, jgn dibuat resah terus. Asumsi asumsi kemungkinan lah itu lah. Hrs pst dong. Kl ada kongkalikong atw mmng ada permainan ungkap secara jelas, jgn asumsi asumsi kemungkinan2 trs.. Nanggung mbk, terbukti jg tdk disini ada jual beli kongkalikong izin ujung2nya jg.  masyarakan jd resah malahan. Ungkap yg pasti dong jgn nanggung2 pembahasanya, jd masrakat gk resah trs..."
"172",286,1,"Msta wanja tdk seperti yg yg dulu karna sdh tdk setabil kadang jadi ikutan bentina katdrunnn emang bentina katdrunnn kadang  gonta ganti meliat yg bayarrr kayak nya"
"173",287,-1,"Mulai dri prabowo dn keluarganya, sandiaga uno dn pejabat lainnya, Semua hutan d babat jd tambang dn Sawit sampai d pinggir jalan, rusak jalan, Banjir dll.."
"174",291,-3,"Mungkin ini yg dipake jokowi buat narik prabowo dari oposisi setelah kalah pilpres 😁"
"175",293,-1,"Nachhh apaan lagi ini.... Sgt ironi klo mmg bnr berita ini."
"176",294,2,"Nah kan.....??!!
Ini baru satu.
Terus ungkap ke publik !!!
Team Narasi HEBAT !!!
SEMANGAT !! Gw dukung penuh 👍"
"177",295,-1,"Naip sekali yang mendewa-dewakan kokowi.. dikira bakal perang sama cendana.. inget uu minerba lhoo.. ntar 2024 prabowo jg ama puan.. klean itu korban otak gasampe ajaaa"
"178",296,0,"Najwa..jangan lupa banyak kelebihan  bayar di dki..kapan di siarkan??"
"179",300,-1,"Narasi Nana diselimuti kekhawatiran,  menggiring opini sensitif publik kontra produktif thd. proyek IKN
🤦🤦🤦🤦🤦"
"180",301,-1,"Nati dampak masarakat di derah situ mau di kemanakan bagi mana masyarakat di sekitan dan salaing berbagi dangan masarakat kecil"
"181",302,-2,"Nda masalah aja itu, biasa aja."
"182",303,-2,"negara kalah masih kalah berkuasa sama pemilik lahan cendana, kalau negara kuat diambil alih aja semua untuk rakyat bukan untuk korporasi benalu di negara ini."
"183",305,-1,"NEGARA TDK HADIR SAAT RAKYATNYA KESAKITAN YAA ALLAH YAA RABB LINDUNGI KAMI DARI BALA BENCANA YG DICIPTAKAN OLEH MANUSIA AAMIIN"
"184",306,1,"Negara yang kaya Raya beberapa tahun lagi tinggal cerita..."
"185",308,-1,"Ngeri katanya tanah milik negara tapi ada jatahnya para penguasa,jadi ini negara milik kita atau milik pribadi"
"186",309,0,"ngmg ngaco buta hati"
"187",311,1,"Nyaman kai bepandirrr"
"188",313,0,"Oh jadi ini fungsi reshuffle kabinet, pantes dimasa pandemi masih bisa meningkatkan kekayaan dikalangan pejabat tinggi di negara ini. Dan ini bisa jadi bukti kenapa pada berebut kursi dipemerintahan."
"189",316,0,"Ora mampu wes tak sanggup lagi menahan suatu saat ini"
"190",317,-1,"Orang orang serakah gk berkah hidupnya"
"191",318,-1,"Orang orang serakah gk berkah hidupnya"
"192",319,-1,"Orang"" halu dmi k pntingn elit.kshn pribumi.rkyt kcil yg jd korban k joliman rjim"
"193",320,1,"Orang2 lokal di sana akan jadi the next Betawi.
Tergeser oleh dominasi orang Jawa dan Tionghoa sebagai Establishment di NKRI sejak zmn Majapahit."
"194",321,-1,"Otaknya duwit . Lu mati kaen kafan lu ga ada kantongnya ngab"
"195",322,1,"Oww oww oww 😁😁, rupanya ada udang di balik bendungan, kerjasama yg cantik antara dia dan dia 😂😂"
"196",325,1,"pak isran nur ngomongnya empuk kaya tahu."
"197",329,1,"Pantesan ngotot ibu Kota Baru Banyak ladang basah"
"198",330,-1,"Pantesan ngotot terus ingin pindah ibukota baru....ternyata orang orang besar yg ingin mengambil keuntungan besar tanpa mikir  kerugian negara nantinya .
Pertanyaannya maukah para pejabat yg biasa hidup di jakarta yg serba gemerlap pindah ke tempat sepi dan msh hutan....ingat negara miyanmar mindahkan ibukotanya ke tengah hutan gagal rakyatnya tak mau pindah."
"199",331,-2,"Pantesan roy kiyoshi gak tayang lagi teryata kalah saing sama bapak isra noor sok tau"
"200",332,-2,"Pasca Reformasi, Negara ini dikuasai oleh Oligarki Partai  Politik, jika Rakyat ingin Tidak lagi diperas oleh mereka, maka Parlemen Treshold dan Presiden Treshold HARUS 0%, jika Mereka TIDAK MAU KEMBALI PADA UUD'45 !!!"
"201",333,1,"PASTI kamu umur 35thn kebawah. Thn 1981 sdh ada istilah akibat ""banjir cup"" istilah sapu bersih hutan2 diKaltim yg berakibat HANCURnya hutan."
"202",334,0,"PASTI sekolahmu disekolah abal2 tdk berkwalitas dan hidupmu pas2an. Saya tinggal diJkt sejak thn 1981 dan ada bbrp tanah sy dilokasi strategis, tapi saya pribadi SANGAT SENANG SEKALI ibukota pindah. Oh iya pajak gaji saya TIAP BULAN sekitar 18jt - 20jt kerja diperusahaan asing."
"203",335,-2,"Pelabuhan yg sudah mangkrak krn aktifitas penebangan kayu sudah habis..
Akhirnya kehancuran lingkungan mulai terlihat.
Tukar guling sama jabatan"
"204",338,0,"Pemimpin negeri ini AROGAN. Tidak peka betapa menderitanya rakyat. Mikir pindah ibu kota segala. UANGNYA DARI MANA???"
"205",339,-2,"pemimpin sok lugu kayak rusa mati, g tau nya ngigit rakyat, liat aja nanti🤣"
"206",340,-1,"Penasaran dengan reaksi Mbak Nana dan Mas Zen sehabis ngobrol dengan Kai Isran Noor wkwkwk"
"207",342,-1,"Pengusaha Cina itu lebih nasionalis , kalau buat negara pasti mereka kasih tanpa kompensasi"
"208",343,1,"Pengusaha rela ikhlas begitu saja hahahaha"
"209",345,0,"Penjajahan di atas dunia harus dihapuskan karena tidak sesuai dengan Prikemanusiaan dan Prikeadilan itu ternyata hanya slogan. Apa bedanya dengan VOC?"
"210",348,-2,"Pertanyaan gua simpel, berani gak najwa buat konten tanpa dapat Cuan? Semisal nih youtube gak kasih cuan kepada konten kreator,  masih berani gak buat konten?"
"211",349,0,"pola air sungai di kalimantan beda dengan jawa. kalau bikin bendung di hulu/upstream begitu wilayah tangkapannya kecil.

also kalo liat petanya, itu bendung arsari kudu nyeberang punggungan bukit untuk ke area IKN, apakah dengan pemompaan atau tunneling."
"212",352,-3,"Program dan rencana korupsi  untuk kota baru, luar biasa ini mereka real radikal,dan koruptor."
"213",355,0,"Proyek memperkaya pejabat .. banjir parah d paksakan juga .... ngutang pemerintah yg bayar rakyat yg goblok siapa sich"
"214",356,-1,"Proyek menghamburkan uang rakyat dan memperbesar hutang negara ....yang diuntungkan siapa ??  Pengusaha besar pemilik lahan adalah yang sudah menguasai lahan termasuk pejabat tinggi  sedangkan Wong Cilik dan Pribumi Adat akan tergusur !!! Sudah makan korban Ada Bupatinya yang tertangkap tangan KPK????"
"215",357,-1,"Pulau jawa sdh sempit.. dan hutan nya pun sdh sedikit. Apakah kalimantan akan bernasib sama bila ada ibukota disana."
"216",359,0,"rakyat indonesia kalo gak kenal prabowo atau keluarganya kebangeten .... pilpres yang lalu diharapkan ada perubahan .. oo malah nimbrung ikut oligarki yang pasti prabowo % keluarganya dapat potongan kue proyek spektakuler ibukota baru .. pendukungnya gigit jari ..."
"217",360,0,"rakyat kecil hanya bisa berdoa yang terbaik.  terimakasih mbak nana. 🙏"
"218",361,0,"Rakyat kecil hanya bisa berdoa🙊 knp gak ikut usaha kalopun benar yang di kawatirkan rakyat kecil jg banyak yang diuntungkan daripada yang dirugikan
Kan jadi berkembang lapangan kerjanya
Gitu aja repot
Jangan cuma doa donk usaha jg napa"
"219",362,0,"Rakyat kecil mah hanya bisa nonton dan nelan ludah,mbak Nana semoga dapat melihat semuanya"
"220",363,1,"Rakyat serba kesusahan, elit politik mana yg benar-benar ikhlas membela rakyat"
"221",364,-1,"Ribet"
"222",365,-1,"Rusak paru paru dunia"
"223",366,0,"Sabar....

11.000 trilyun nya lagi dalam proses pen...carian"
"224",367,-1,"Salah kaprah sih !! Soekarno rencanakan pindah ke Kalimantan Tengah ini dipindah ke  Kalimantan Timur. Hadeuhhh kga denger orang tua. Jd kena Tulah"
"225",368,-1,"Salam dri malaysia..teruskan perjuangan mu.."
"226",369,1,"SALAM SEHAT BAGI MASYARAKAT INDONESIA"
"227",370,0,"Sama aja bozz...di belakang pak anis juga ada JK,Surya Paloh,tomi suharto..dan kemarin waktu cagub yang dukung gerinda......  (Dan itu juga tidak gratis)"
"228",371,0,"Sangat keren cara berfikir orang"" yg di gaji rakyat....semoga cma menguntungkan beberapa orang aj.... biar allah swt mempercepat perubahan di negaraku yg maha kaya dan sangat aku cintai...."
"229",374,1,"Saya dukung prawabo - puan.. Pasti menang kawal truss.."
"230",375,0,"saya orang kaltim lahir dan besar di kaltim,sya tidak tau syapa gubernur kaltim skrng.
karna hrapan kmi sudah pupus di  tangan kpk,krna saling sikut.
(yg crdas pasti pham) kjamnya politik."
"231",377,6,"Saya sangat sejuk mendengarkan kata Mb Nana.

Karena mbah ku dulu juga pejuang NKRI di tanah jawa.

Mbah ku dapat apa setelah kemerdekaan.??

Dari perjuangan Tetap aja Tanah secuil yg di miliki, itupun dibagi dengan keluarganya tidak cukup.

Apalagi jaman dulu Anak-Anak banyak tdk seperti sekarang di batasi 2 anak saja.

Baru Di Era Soeharto mbah ku baru merasakan manis perihnya  perjuangan kemerdekaan itu.

Era itu di adakan Teansmigrasi kepada Rakyat indonesia yg mau pindah dari Jawa.

Maka mbah ku sampai ke sumatra, dari Transmigrasi mempunyai lahan 2 hektar dan 1/2 hektar untuk bangunan anak cucu di kemudian hari.

Dan sekarang Alhamdulillah keluarga kami menikmati hal ini.

Kalau saya menilai, ERA ITU LEBIH MENGEDEPANKAN RAKYAT DARI PADA PEJABAT.

Tapi di era-era sekarang ini,, seperti di kuasai oleh golongan pejabat.

HGU ITUKAN MILIK NEGARA, SYARAT PRIMER SEBUAH NEGARA ADALAH RAKYAT KOK BISA DI PEGANG OLEH PENGUSAHA..??

Aneh ya...??"
"232",378,1,"Saya sebagai orang kalimantan hnya bisa berdoa agar kedepannya baik "" Saja"
"233",379,1,"Sdh lah menang nti ini prabowo x puan... Chuazk 2024 pasti bisa 🐂"
"234",380,-1,"Secara tidak langsung mereka cuma "" nyewa "" kan ya, bukan kepemilikan secara korporasi."
"235",381,2,"seharusnya Najwa ini simpati
dulu nasib mangsa rudalpaksa
yg tengah hangat di tengah masyarakat indonesia"
"236",382,-1,"Sejak bangsa ini tercetus diwarnai oleh keserakahan"
"237",383,-1,"Sejak ibu kota baru mulai dicanangkan, saya sadar bahwa maksud dari Bapak Joko Widodo menyinggung kepemilikan lahan Bapak Praboeo Soebianto di Kalimantan Timur pada debat Capres 2019 lalu, adalah untuk mengambil alih kepemilikan HGU yang notabene dimiliki oleh keluarga Cendana."
"238",384,1,"Selama 32tahun SUHARTO berkuasa semua keluarga nya adalah pemilik semua tanah di Indonesia, dan 9 Taipan yang membantu mereka MENJADI KONGLOMERAT jadi Simbiosis Mutualisme   Tumbuhlah KONGLOMERAT tapi hanya terbatas ANAK CUCU, MENANTU  ADIK, KAKAK PAN BIBI DAN KRONO MEREKA SAJA PND 32TIDAK PERNAH NAIK HAJI SEKALIPUN KECUALI MAIK BERKALA, TDK ADA GAJI KE 13  TDK ADA GAJI KE14  TAPI WALAUPUN KONGLOMERAT , UTANG AKAN NGGAK MAU BAYAR"
"239",385,0,"Selama yang menguasai orang Indonesia.. Menurut gue gak papa"
"240",386,1,"SEMANGAT BAPAK-BAPAK MENGEJAR MEGA CUAN"
"241",387,1,"Semenjak masa suhartolah negara sdh mulai jdi maing besar besaran klau tk kasih di ancam oleh negara itu masa suharto rezim penghancur masa depan  sampai skrg Indonesia masih ombanh ambing 🙏🙏"
"242",388,1,"Semoga Ibu Kota Cepat Pindah, penduduknya Bandar Hutan dan Pengelolanya, Gitu Saja Repot"
"243",389,2,"Semoga Indonesia akan menjadi lebih baik dan makmur rakyatnya...
Aamiin yra"
"244",390,0,"Semoga lancar dalam pelaksanaan apa yang telah direncanakan."
"245",392,-1,"Semoga yg bohong mati cepat"
"246",393,-2,"Sepandai pandainya tupai melompat akan jatuh ke tanah juga , ibu kota baru untuk siapa pertanyaan bodoh gak usah di jawab cuma mancing itu"
"247",394,5,"Setiap ada pembangunan baik d tingkat nasional maupun daerah pasti ada pengorbanan dan itu lumrah terjadi, seperti halnya pembangunan IKN yg membutuhkan lahan yg luas yg mn d lahan terbt ada lahan rakyat secara pribadi, ada lahan pengusaha yg sdh berinvestasi, atau baru akan berinvestasi, disinilah akan ada yg namanya pengorbanan demi kepentingan bangsa dan negara, polemik pasti ada, tp itu adalah proses, maka kita berharap kpd semua pihak utk belajar berpikir jernih dan jgn saling curiga krn pada saatnya nnti penbangunan IKN ini pasti akan membawa manfaat besar bg seluruh rakyat Indonesia, mari kita doakan agar pembangunan IKN ini berjalan lancar tanpa kendala yg berarti..salam dr rakyat cinta NKRI..."
"248",395,1,"Setuju, kita awasi IKN jng sampe dikuasai kelompok tertentu"
"249",396,1,"Setuju, selain itu ada nama prabowo dan saudaranya, hingga keluarga Soeharto"
"250",397,1,"Siapa boleh punya tanah yg penting syah"
"251",398,1,"siapa yg menikmati pembangunan.."
"252",399,1,"Siapapun yang mimpin yang penting Cuan. 
Ideologi  cuma kulit.
Elit2nya Kadrun2  kalo mimpin juga melakukan hal yang sama"
"253",400,-1,"Sifat rakus susah di hilangkan"
"254",401,-1,"sihab ini pnter tp bodoh.  tanah itu HGU..  emg klu golongan sihab ini sllu seeeewod"
"255",402,-2,"sok tahu , jowi pikiranya disetir sama olgarki serakah"
"256",403,-1,"Sosialisasi diring bawah yg selalu menjadi masalah dinegri kita. Miris😑
#savesosialisasi"
"257",406,-2,"Sudah jelas apa yang dikatakan Isran Noor... Najwa Shihab terlalu memaksakan opini nya sendiri... hehehe..."
"258",407,1,"Sudah Kaya
Tahta
Sudah Tahta
Wanita
Ko dibolak balik dr zaman old smpe now yg dikejar itu itu aja.."
"259",408,-1,"Sudah lama bobroknya...."
"260",409,2,"Sudah pasti UU Agraria yg baru dan yg lama sdh mengcover itu, kalo pun adik Prabowo (Hasyim Joyohadikusumo), ada buka usaha itu pengadaan air bersih, yg buat alat proces air bersih modern PASTI butuh modal besar dan disetujui panitian pembangunan IKN adalah wajar, MUNGKIN sekali lg MUNGKIN dpt dispensasi pengadaan penyulingan air bersih sebagai ganti tanahnya diambil utk IKN."
"261",410,-5,"Sudahlah biarkan sj biar diambil semua oleh gerombolan  orang2 serakah ...hidup gak lama broo....mati- mati kau dan akan memper-tanggungjawabkan keserakahanmu ..."
"262",411,1,"Sy lo orang kalimantan TIDAK SETUJU IKN... 

Itu yg di blow up media kebanyakan hanya yang setuju doang.. 
Sedangkan yang TIDAK SETUJU kok gak di beritakan."
"263",412,-5,"Sy sbg rakyat g stuju dgn pembangunan IBN krn membebani anggaran negara dgn makin membengkaknya hutang. Selain itu alasan pemindahan ibukota ini sangat tdk urgent, alasan yg dibuat buat, mungkin u/ legacynya JKW."
"264",414,1,"Tambah cantik dan pintarnya mba Nana."
"265",418,0,"Tdk perlu kawatir...pak jokowi orang pintar"
"266",419,-3,"Teknologi Pertahanan Negara harus mandiri, tdk boleh tergantung kepada negara imperialis...
Itu melanggar Konstitusi Pak Prabowo Subianto...!!!
Pak Jokowi, jangan terlalu sepele dalam dalam menanggapi tindakan salah arah dalam hal seperti ini...!!!!!"
"267",420,-3,"Terlalu memaksakan, tidak melihat negara sedang apa..!"
"268",421,-2,"Ternya  gerombolan garong ,maling , perusak hutan NKRI  dan biangkerok   perusak dan perampoj NKRI  huut Binsar  tambang emas pripot ,batu bara  di kuasai huut Binsar"
"269",423,-1,"Teruskan pak jokowi ja gan kasih kendor...😅lumayan lahh hasilnya bisa buat pensiun dan memakmurkan keluarga anda dan keluarga  gerombolan anda.pokoknya kerja,kerja,kerja=klo mau cari duit jangan setengah""."
"270",424,0,"Thn 1981 sy kerja diKaltim, sdh ada perusahaan kayu besar PMA namanya ITCI tdk ada tambahan kata2 lain, lalu ada tambahan nama belakang ITCI yg satu punya HASYIM JOYOHADIKUSUMO adik PRABOWO  yg satu lg ITCI punya SUKANTO TANNOTO, kedua mahluk ini sdh menguasai hutan sejak presiden Suharto. Merekalah menguasai tanah sebagian besar diIndo ini yg sdh mereka kuasai sejak SUHARTO, hanya sebagian kecil dikuasai rakyat. Memang sejak zaman SUHARTO sdh rusak seluruh sendi kehidupan diIndonesia, utk menutup keserakahan ini keluarga besar SUHARTO n GROUPnya gila2 membungkus dgn keagamaan islam agar tdk diamuk habis2an."
"271",425,0,"Tks mbak sangat informatif dan mencerahkan"
"272",427,-1,"Tonton juga Mata Najwa eps. [Menelusuri Ibu Kota Baru] dan episode lainnya di https://www.narasi.tv atau klik link di bawah.
Part 1 - https://bit.ly/3EBWLXJ
Part 2 - https://bit.ly/3dxPXOR
Part 3 - https://bit.ly/3pCYANU
Part 4 - https://bit.ly/3rPIpzo
Part 5 - https://bit.ly/3pCYCp0
Part 6 - https://bit.ly/3DGAbf3
Part 7 - https://bit.ly/31IngfF"
